 0.0013800, 0.0426413,
 0.0013900, 0.0429503,
 0.0014000, 0.0432593,
 0.0014100, 0.0435683,
 0.0014200, 0.0438773,
 0.0014300, 0.0441863,
 0.0014400, 0.0444953,
 0.0014500, 0.0448043,
 0.0014600, 0.0451133,
 0.0014700, 0.0454223,
 0.0014800, 0.0457313,
 0.0014900, 0.0460402,
 0.0015000, 0.0463492,
 0.0015100, 0.0466582,
 0.0015200, 0.0469672,
 0.0015300, 0.0472762,
 0.0015400, 0.0475852,
 0.0015500, 0.0478942,
 0.0015600, 0.0482032,
 0.0015700, 0.0485122,
 0.0015800, 0.0488212,
 0.0015900, 0.0491302,
 0.0016000, 0.0494392,
 0.0016100, 0.0497482,
 0.0016200, 0.0500572,
 0.0016300, 0.0503662,
 0.0016400, 0.0506752,
 0.0016500, 0.0509842,
 0.0016600, 0.0512932,
 0.0016700, 0.0516022,
 0.0016800, 0.0519112,
 0.0016900, 0.0522201,
 0.0017000, 0.0525291,
 0.0017100, 0.0528381,
 0.0017200, 0.0531471,
 0.0017300, 0.0534561,
 0.0017400, 0.0537651,
 0.0017500, 0.0540741,
 0.0017600, 0.0543831,
 0.0017700, 0.0546921,
 0.0017800, 0.0550011,
 0.0017900, 0.0553101,
 0.0018000, 0.0556191,
 0.0018100, 0.0559281,
 0.0018200, 0.0562371,
 0.0018300, 0.0565461,
 0.0018400, 0.0568551,
 0.0018500, 0.0571641,
 0.0018600, 0.0574731,
 0.0018700, 0.0577821,
 0.0018800, 0.0580911,
 0.0018900, 0.0584000,
 0.0019000, 0.0587090,
 0.0019100, 0.0590180,
 0.0019200, 0.0593270,
 0.0019300, 0.0596360,
 0.0019400, 0.0599450,
 0.0019500, 0.0602540,
 0.0019600, 0.0605630,
 0.0019700, 0.0608720,
 0.0019800, 0.0611810,
 0.0019900, 0.0614900,
 0.0020000, 0.0617990,
 0.0020100, 0.0621080,
 0.0020200, 0.0624170,
 0.0020300, 0.0627260,
 0.0020400, 0.0630350,
 0.0020500, 0.0633440,
 0.0020600, 0.0636530,
 0.0020700, 0.0639620,
 0.0020800, 0.0642709,
 0.0020900, 0.0645799,
 0.0021000, 0.0648889,
 0.0021100, 0.0651979,
 0.0021200, 0.0655069,
 0.0021300, 0.0658159,
 0.0021400, 0.0661249,
 0.0021500, 0.0664339,
 0.0021600, 0.0667429,
 0.0021700, 0.0670519,
 0.0021800, 0.0673609,
 0.0021900, 0.0676699,
 0.0022000, 0.0679789,
 0.0022100, 0.0682879,
 0.0022200, 0.0685969,
 0.0022300, 0.0689059,
 0.0022400, 0.0692149,
 0.0022500, 0.0695239,
 0.0022600, 0.0698329,
 0.0022700, 0.0701419,
 0.0022800, 0.0704508,
 0.0022900, 0.0707598,
 0.0023000, 0.0710688,
 0.0023100, 0.0713778,
 0.0023200, 0.0716868,
 0.0023300, 0.0719958,
 0.0023400, 0.0723048,
 0.0023500, 0.0726138,
 0.0023600, 0.0729228,
 0.0023700, 0.0732318,
 0.0023800, 0.0735408,
 0.0023900, 0.0738498,
 0.0024000, 0.0741588,
 0.0024100, 0.0744678,
 0.0024200, 0.0747768,
 0.0024300, 0.0750858,
 0.0024400, 0.0753948,
 0.0024500, 0.0757038,
 0.0024600, 0.0760128,
 0.0024700, 0.0763218,
 0.0024800, 0.0766307,
 0.0024900, 0.0769397,
 0.0025000, 0.0772487,
 0.0025100, 0.0775577,
 0.0025200, 0.0778667,
 0.0025300, 0.0781757,
 0.0025400, 0.0784847,
 0.0025500, 0.0787937,
 0.0025600, 0.0791027,
 0.0025700, 0.0794117,
 0.0025800, 0.0797207,
 0.0025900, 0.0800297,
 0.0026000, 0.0803387,
 0.0026100, 0.0806477,
 0.0026200, 0.0809567,
 0.0026300, 0.0812657,
 0.0026400, 0.0815747,
 0.0026500, 0.0818837,
 0.0026600, 0.0821927,
 0.0026700, 0.0825017,
 0.0026800, 0.0828106,
 0.0026900, 0.0831196,
 0.0027000, 0.0834286,
 0.0027100, 0.0837376,
 0.0027200, 0.0840466,
 0.0027300, 0.0843556,
 0.0027400, 0.0846646,
 0.0027500, 0.0849736,
 0.0027600, 0.0852826,
 0.0027700, 0.0855916,
 0.0027800, 0.0859006,
 0.0027900, 0.0862096,
 0.0028000, 0.0865186,
 0.0028100, 0.0868276,
 0.0028200, 0.0871366,
 0.0028300, 0.0874456,
 0.0028400, 0.0877546,
 0.0028500, 0.0880636,
 0.0028600, 0.0883726,
 0.0028700, 0.0886816,
 0.0028800, 0.0889905,
 0.0028900, 0.0892995,
 0.0029000, 0.0896085,
 0.0029100, 0.0899175,
 0.0029200, 0.0902265,
 0.0029300, 0.0905355,
 0.0029400, 0.0908445,
 0.0029500, 0.0911535,
 0.0029600, 0.0914625,
 0.0029700, 0.0917715,
 0.0029800, 0.0920805,
 0.0029900, 0.0923895,
 0.0030000, 0.0926985,
 0.0030100, 0.0930075,
 0.0030200, 0.0933165,
 0.0030300, 0.0936255,
 0.0030400, 0.0939345,
 0.0030500, 0.0942435,
 0.0030600, 0.0945525,
 0.0030700, 0.0948614,
 0.0030800, 0.0951704,
 0.0030900, 0.0954794,
 0.0031000, 0.0957884,
 0.0031100, 0.0960974,
 0.0031200, 0.0964064,
 0.0031300, 0.0967154,
 0.0031400, 0.0970244,
 0.0031500, 0.0973334,
 0.0031600, 0.0976424,
 0.0031700, 0.0979514,
 0.0031800, 0.0982604,
 0.0031900, 0.0985694,
 0.0032000, 0.0988784,
 0.0032100, 0.0991874,
 0.0032200, 0.0994964,
 0.0032300, 0.0998054,
 0.0032400, 0.1001144,
 0.0032500, 0.1004234,
 0.0032600, 0.1007324,
 0.0032700, 0.1010413,
 0.0032800, 0.1013503,
 0.0032900, 0.1016593,
 0.0033000, 0.1019683,
 0.0033100, 0.1022773,
 0.0033200, 0.1025863,
 0.0033300, 0.1028953,
 0.0033400, 0.1032043,
 0.0033500, 0.1035133,
 0.0033600, 0.1038223,
 0.0033700, 0.1041313,
 0.0033800, 0.1044403,
 0.0033900, 0.1047493,
 0.0034000, 0.1050583,
 0.0034100, 0.1053673,
 0.0034200, 0.1056763,
 0.0034300, 0.1059853,
 0.0034400, 0.1062943,
 0.0034500, 0.1066033,
 0.0034600, 0.1069123,
 0.0034700, 0.1072212,
 0.0034800, 0.1075302,
 0.0034900, 0.1078392,
 0.0035000, 0.1081482,
 0.0035100, 0.1084572,
 0.0035200, 0.1087662,
 0.0035300, 0.1090752,
 0.0035400, 0.1093842,
 0.0035500, 0.1096932,
 0.0035600, 0.1100022,
 0.0035700, 0.1103112,
 0.0035800, 0.1106202,
 0.0035900, 0.1109292,
 0.0036000, 0.1112382,
 0.0036100, 0.1115472,
 0.0036200, 0.1118562,
 0.0036300, 0.1121652,
 0.0036400, 0.1124742,
 0.0036500, 0.1127832,
 0.0036600, 0.1130922,
 0.0036700, 0.1134011,
 0.0036800, 0.1137101,
 0.0036900, 0.1140191,
 0.0037000, 0.1143281,
 0.0037100, 0.1146371,
 0.0037200, 0.1149461,
 0.0037300, 0.1152551,
 0.0037400, 0.1155641,
 0.0037500, 0.1158731,
 0.0037600, 0.1161821,
 0.0037700, 0.1164911,
 0.0037800, 0.1168001,
 0.0037900, 0.1171091,
 0.0038000, 0.1174181,
 0.0038100, 0.1177271,
 0.0038200, 0.1180361,
 0.0038300, 0.1183451,
 0.0038400, 0.1186541,
 0.0038500, 0.1189631,
 0.0038600, 0.1192721,
 0.0038700, 0.1195810,
 0.0038800, 0.1198900,
 0.0038900, 0.1201990,
 0.0039000, 0.1205080,
 0.0039100, 0.1208170,
 0.0039200, 0.1211260,
 0.0039300, 0.1214350,
 0.0039400, 0.1217440,
 0.0039500, 0.1220530,
 0.0039600, 0.1223620,
 0.0039700, 0.1226710,
 0.0039800, 0.1229800,
 0.0039900, 0.1232890,
 0.0040000, 0.1235980,
 0.0040100, 0.1239070,
 0.0040200, 0.1242160,
 0.0040300, 0.1245250,
 0.0040400, 0.1248340,
 0.0040500, 0.1251430,
 0.0040600, 0.1254519,
 0.0040700, 0.1257609,
 0.0040800, 0.1260699,
 0.0040900, 0.1263789,
 0.0041000, 0.1266879,
 0.0041100, 0.1269969,
 0.0041200, 0.1273059,
 0.0041300, 0.1276149,
 0.0041400, 0.1279239,
 0.0041500, 0.1282329,
 0.0041600, 0.1285419,
 0.0041700, 0.1288509,
 0.0041800, 0.1291599,
 0.0041900, 0.1294689,
 0.0042000, 0.1297779,
 0.0042100, 0.1300869,
 0.0042200, 0.1303959,
 0.0042300, 0.1307049,
 0.0042400, 0.1310139,
 0.0042500, 0.1313229,
 0.0042600, 0.1316318,
 0.0042700, 0.1319408,
 0.0042800, 0.1322498,
 0.0042900, 0.1325588,
 0.0043000, 0.1328678,
 0.0043100, 0.1331768,
 0.0043200, 0.1334858,
 0.0043300, 0.1337948,
 0.0043400, 0.1341038,
 0.0043500, 0.1344128,
 0.0043600, 0.1347218,
 0.0043700, 0.1350308,
 0.0043800, 0.1353398,
 0.0043900, 0.1356488,
 0.0044000, 0.1359578,
 0.0044100, 0.1362668,
 0.0044200, 0.1365758,
 0.0044300, 0.1368848,
 0.0044400, 0.1371938,
 0.0044500, 0.1375028,
 0.0044600, 0.1378117,
 0.0044700, 0.1381207,
 0.0044800, 0.1384297,
 0.0044900, 0.1387387,
 0.0045000, 0.1390477,
 0.0045100, 0.1393567,
 0.0045200, 0.1396657,
 0.0045300, 0.1399747,
 0.0045400, 0.1402837,
 0.0045500, 0.1405927,
 0.0045600, 0.1409017,
 0.0045700, 0.1412107,
 0.0045800, 0.1415197,
 0.0045900, 0.1418287,
 0.0046000, 0.1421377,
 0.0046100, 0.1424467,
 0.0046200, 0.1427557,
 0.0046300, 0.1430647,
 0.0046400, 0.1433737,
 0.0046500, 0.1436827,
 0.0046600, 0.1439916,
 0.0046700, 0.1443006,
 0.0046800, 0.1446096,
 0.0046900, 0.1449186,
 0.0047000, 0.1452276,
 0.0047100, 0.1455366,
 0.0047200, 0.1458456,
 0.0047300, 0.1461546,
 0.0047400, 0.1464636,
 0.0047500, 0.1467726,
 0.0047600, 0.1470816,
 0.0047700, 0.1473906,
 0.0047800, 0.1476996,
 0.0047900, 0.1480086,
 0.0048000, 0.1483176,
 0.0048100, 0.1486266,
 0.0048200, 0.1489356,
 0.0048300, 0.1492446,
 0.0048400, 0.1495536,
 0.0048500, 0.1498626,
 0.0048600, 0.1501715,
 0.0048700, 0.1504805,
 0.0048800, 0.1507895,
 0.0048900, 0.1510985,
 0.0049000, 0.1514075,
 0.0049100, 0.1517165,
 0.0049200, 0.1520255,
 0.0049300, 0.1523345,
 0.0049400, 0.1526435,
 0.0049500, 0.1529525,
 0.0049600, 0.1532615,
 0.0049700, 0.1535705,
 0.0049800, 0.1538795,
 0.0049900, 0.1541885,
 0.0050000, 0.1544975,
 0.0050100, 0.1548065,
 0.0050200, 0.1551155,
 0.0050300, 0.1554245,
 0.0050400, 0.1557335,
 0.0050500, 0.1560424,
 0.0050600, 0.1563514,
 0.0050700, 0.1566604,
 0.0050800, 0.1569694,
 0.0050900, 0.1572784,
 0.0051000, 0.1575874,
 0.0051100, 0.1578964,
 0.0051200, 0.1582054,
 0.0051300, 0.1585144,
 0.0051400, 0.1588234,
 0.0051500, 0.1591324,
 0.0051600, 0.1594414,
 0.0051700, 0.1597504,
 0.0051800, 0.1600594,
 0.0051900, 0.1603684,
 0.0052000, 0.1606774,
 0.0052100, 0.1609864,
 0.0052200, 0.1612954,
 0.0052300, 0.1616044,
 0.0052400, 0.1619134,
 0.0052500, 0.1622223,
 0.0052600, 0.1625313,
 0.0052700, 0.1628403,
 0.0052800, 0.1631493,
 0.0052900, 0.1634583,
 0.0053000, 0.1637673,
 0.0053100, 0.1640763,
 0.0053200, 0.1643853,
 0.0053300, 0.1646943,
 0.0053400, 0.1650033,
 0.0053500, 0.1653123,
 0.0053600, 0.1656213,
 0.0053700, 0.1659303,
 0.0053800, 0.1662393,
 0.0053900, 0.1665483,
 0.0054000, 0.1668573,
 0.0054100, 0.1671663,
 0.0054200, 0.1674753,
 0.0054300, 0.1677843,
 0.0054400, 0.1680933,
 0.0054500, 0.1684022,
 0.0054600, 0.1687112,
 0.0054700, 0.1690202,
 0.0054800, 0.1693292,
 0.0054900, 0.1696382,
 0.0055000, 0.1699472,
 0.0055100, 0.1702562,
 0.0055200, 0.1705652,
 0.0055300, 0.1708742,
 0.0055400, 0.1711832,
 0.0055500, 0.1714922,
 0.0055600, 0.1718012,
 0.0055700, 0.1721102,
 0.0055800, 0.1724192,
 0.0055900, 0.1727282,
 0.0056000, 0.1730372,
 0.0056100, 0.1733462,
 0.0056200, 0.1736552,
 0.0056300, 0.1739642,
 0.0056400, 0.1742732,
 0.0056500, 0.1745821,
 0.0056600, 0.1748911,
 0.0056700, 0.1752001,
 0.0056800, 0.1755091,
 0.0056900, 0.1758181,
 0.0057000, 0.1761271,
 0.0057100, 0.1764361,
 0.0057200, 0.1767451,
 0.0057300, 0.1770541,
 0.0057400, 0.1773631,
 0.0057500, 0.1776721,
 0.0057600, 0.1779811,
 0.0057700, 0.1782901,
 0.0057800, 0.1785991,
 0.0057900, 0.1789081,
 0.0058000, 0.1792171,
 0.0058100, 0.1795261,
 0.0058200, 0.1798351,
 0.0058300, 0.1801441,
 0.0058400, 0.1804531,
 0.0058500, 0.1807620,
 0.0058600, 0.1810710,
 0.0058700, 0.1813800,
 0.0058800, 0.1816890,
 0.0058900, 0.1819980,
 0.0059000, 0.1823070,
 0.0059100, 0.1826160,
 0.0059200, 0.1829250,
 0.0059300, 0.1832340,
 0.0059400, 0.1835430,
 0.0059500, 0.1838520,
 0.0059600, 0.1841610,
 0.0059700, 0.1844700,
 0.0059800, 0.1847790,
 0.0059900, 0.1850880,
 0.0060000, 0.1853970,
 0.0060100, 0.1857060,
 0.0060200, 0.1860150,
 0.0060300, 0.1863240,
 0.0060400, 0.1866329,
 0.0060500, 0.1869419,
 0.0060600, 0.1872509,
 0.0060700, 0.1875599,
 0.0060800, 0.1878689,
 0.0060900, 0.1881779,
 0.0061000, 0.1884869,
 0.0061100, 0.1887959,
 0.0061200, 0.1891049,
 0.0061300, 0.1894139,
 0.0061400, 0.1897229,
 0.0061500, 0.1900319,
 0.0061600, 0.1903409,
 0.0061700, 0.1906499,
 0.0061800, 0.1909589,
 0.0061900, 0.1912679,
 0.0062000, 0.1915769,
 0.0062100, 0.1918859,
 0.0062200, 0.1921949,
 0.0062300, 0.1925039,
 0.0062400, 0.1928128,
 0.0062500, 0.1931218,
 0.0062600, 0.1934308,
 0.0062700, 0.1937398,
 0.0062800, 0.1940488,
 0.0062900, 0.1943578,
 0.0063000, 0.1946668,
 0.0063100, 0.1949758,
 0.0063200, 0.1952848,
 0.0063300, 0.1955938,
 0.0063400, 0.1959028,
 0.0063500, 0.1962118,
 0.0063600, 0.1965208,
 0.0063700, 0.1968298,
 0.0063800, 0.1971388,
 0.0063900, 0.1974478,
 0.0064000, 0.1977568,
 0.0064100, 0.1980658,
 0.0064200, 0.1983748,
 0.0064300, 0.1986838,
 0.0064400, 0.1989927,
 0.0064500, 0.1993017,
 0.0064600, 0.1996107,
 0.0064700, 0.1999197,
 0.0064800, 0.2002287,
 0.0064900, 0.2005377,
 0.0065000, 0.2008467,
 0.0065100, 0.2011557,
 0.0065200, 0.2014647,
 0.0065300, 0.2017737,
 0.0065400, 0.2020827,
 0.0065500, 0.2023917,
 0.0065600, 0.2027007,
 0.0065700, 0.2030097,
 0.0065800, 0.2033187,
 0.0065900, 0.2036277,
 0.0066000, 0.2039367,
 0.0066100, 0.2042457,
 0.0066200, 0.2045547,
 0.0066300, 0.2048637,
 0.0066400, 0.2051726,
 0.0066500, 0.2054816,
 0.0066600, 0.2057906,
 0.0066700, 0.2060996,
 0.0066800, 0.2064086,
 0.0066900, 0.2067176,
 0.0067000, 0.2070266,
 0.0067100, 0.2073356,
 0.0067200, 0.2076446,
 0.0067300, 0.2079536,
 0.0067400, 0.2082626,
 0.0067500, 0.2085716,
 0.0067600, 0.2088806,
 0.0067700, 0.2091896,
 0.0067800, 0.2094986,
 0.0067900, 0.2098076,
 0.0068000, 0.2101166,
 0.0068100, 0.2104256,
 0.0068200, 0.2107346,
 0.0068300, 0.2110436,
 0.0068400, 0.2113525,
 0.0068500, 0.2116615,
 0.0068600, 0.2119705,
 0.0068700, 0.2122795,
 0.0068800, 0.2125885,
 0.0068900, 0.2128975,
 0.0069000, 0.2132065,
 0.0069100, 0.2135155,
 0.0069200, 0.2138245,
 0.0069300, 0.2141335,
 0.0069400, 0.2144425,
 0.0069500, 0.2147515,
 0.0069600, 0.2150605,
 0.0069700, 0.2153695,
 0.0069800, 0.2156785,
 0.0069900, 0.2159875,
 0.0070000, 0.2162965,
 0.0070100, 0.2166055,
 0.0070200, 0.2169145,
 0.0070300, 0.2172234,
 0.0070400, 0.2175324,
 0.0070500, 0.2178414,
 0.0070600, 0.2181504,
 0.0070700, 0.2184594,
 0.0070800, 0.2187684,
 0.0070900, 0.2190774,
 0.0071000, 0.2193864,
 0.0071100, 0.2196954,
 0.0071200, 0.2200044,
 0.0071300, 0.2203134,
 0.0071400, 0.2206224,
 0.0071500, 0.2209314,
 0.0071600, 0.2212404,
 0.0071700, 0.2215494,
 0.0071800, 0.2218584,
 0.0071900, 0.2221674,
 0.0072000, 0.2224764,
 0.0072100, 0.2227854,
 0.0072200, 0.2230944,
 0.0072300, 0.2234033,
 0.0072400, 0.2237123,
 0.0072500, 0.2240213,
 0.0072600, 0.2243303,
 0.0072700, 0.2246393,
 0.0072800, 0.2249483,
 0.0072900, 0.2252573,
 0.0073000, 0.2255663,
 0.0073100, 0.2258753,
 0.0073200, 0.2261843,
 0.0073300, 0.2264933,
 0.0073400, 0.2268023,
 0.0073500, 0.2271113,
 0.0073600, 0.2274203,
 0.0073700, 0.2277293,
 0.0073800, 0.2280383,
 0.0073900, 0.2283473,
 0.0074000, 0.2286563,
 0.0074100, 0.2289653,
 0.0074200, 0.2292743,
 0.0074300, 0.2295832,
 0.0074400, 0.2298922,
 0.0074500, 0.2302012,
 0.0074600, 0.2305102,
 0.0074700, 0.2308192,
 0.0074800, 0.2311282,
 0.0074900, 0.2314372,
 0.0075000, 0.2317462,
 0.0075100, 0.2320552,
 0.0075200, 0.2323642,
 0.0075300, 0.2326732,
 0.0075400, 0.2329822,
 0.0075500, 0.2332912,
 0.0075600, 0.2336002,
 0.0075700, 0.2339092,
 0.0075800, 0.2342182,
 0.0075900, 0.2345272,
 0.0076000, 0.2348362,
 0.0076100, 0.2351452,
 0.0076200, 0.2354542,
 0.0076300, 0.2357631,
 0.0076400, 0.2360721,
 0.0076500, 0.2363811,
 0.0076600, 0.2366901,
 0.0076700, 0.2369991,
 0.0076800, 0.2373081,
 0.0076900, 0.2376171,
 0.0077000, 0.2379261,
 0.0077100, 0.2382351,
 0.0077200, 0.2385441,
 0.0077300, 0.2388531,
 0.0077400, 0.2391621,
 0.0077500, 0.2394711,
 0.0077600, 0.2397801,
 0.0077700, 0.2400891,
 0.0077800, 0.2403981,
 0.0077900, 0.2407071,
 0.0078000, 0.2410161,
 0.0078100, 0.2413251,
 0.0078200, 0.2416341,
 0.0078300, 0.2419430,
 0.0078400, 0.2422520,
 0.0078500, 0.2425610,
 0.0078600, 0.2428700,
 0.0078700, 0.2431790,
 0.0078800, 0.2434880,
 0.0078900, 0.2437970,
 0.0079000, 0.2441060,
 0.0079100, 0.2444150,
 0.0079200, 0.2447240,
 0.0079300, 0.2450330,
 0.0079400, 0.2453420,
 0.0079500, 0.2456510,
 0.0079600, 0.2459600,
 0.0079700, 0.2462690,
 0.0079800, 0.2465780,
 0.0079900, 0.2468870,
 0.0080000, 0.2471960,
 0.0080100, 0.2475050,
 0.0080200, 0.2478139,
 0.0080300, 0.2481229,
 0.0080400, 0.2484319,
 0.0080500, 0.2487409,
 0.0080600, 0.2490499,
 0.0080700, 0.2493589,
 0.0080800, 0.2496679,
 0.0080900, 0.2499769,
 0.0081000, 0.2502859,
 0.0081100, 0.2505949,
 0.0081200, 0.2509039,
 0.0081300, 0.2512129,
 0.0081400, 0.2515219,
 0.0081500, 0.2518309,
 0.0081600, 0.2521399,
 0.0081700, 0.2524489,
 0.0081800, 0.2527579,
 0.0081900, 0.2530669,
 0.0082000, 0.2533759,
 0.0082100, 0.2536849,
 0.0082200, 0.2539938,
 0.0082300, 0.2543028,
 0.0082400, 0.2546118,
 0.0082500, 0.2549208,
 0.0082600, 0.2552298,
 0.0082700, 0.2555388,
 0.0082800, 0.2558478,
 0.0082900, 0.2561568,
 0.0083000, 0.2564658,
 0.0083100, 0.2567748,
 0.0083200, 0.2570838,
 0.0083300, 0.2573928,
 0.0083400, 0.2577018,
 0.0083500, 0.2580108,
 0.0083600, 0.2583198,
 0.0083700, 0.2586288,
 0.0083800, 0.2589378,
 0.0083900, 0.2592468,
 0.0084000, 0.2595558,
 0.0084100, 0.2598648,
 0.0084200, 0.2601737,
 0.0084300, 0.2604827,
 0.0084400, 0.2607917,
 0.0084500, 0.2611007,
 0.0084600, 0.2614097,
 0.0084700, 0.2617187,
 0.0084800, 0.2620277,
 0.0084900, 0.2623367,
 0.0085000, 0.2626457,
 0.0085100, 0.2629547,
 0.0085200, 0.2632637,
 0.0085300, 0.2635727,
 0.0085400, 0.2638817,
 0.0085500, 0.2641907,
 0.0085600, 0.2644997,
 0.0085700, 0.2648087,
 0.0085800, 0.2651177,
 0.0085900, 0.2654267,
 0.0086000, 0.2657357,
 0.0086100, 0.2660447,
 0.0086200, 0.2663536,
 0.0086300, 0.2666626,
 0.0086400, 0.2669716,
 0.0086500, 0.2672806,
 0.0086600, 0.2675896,
 0.0086700, 0.2678986,
 0.0086800, 0.2682076,
 0.0086900, 0.2685166,
 0.0087000, 0.2688256,
 0.0087100, 0.2691346,
 0.0087200, 0.2694436,
 0.0087300, 0.2697526,
 0.0087400, 0.2700616,
 0.0087500, 0.2703706,
 0.0087600, 0.2706796,
 0.0087700, 0.2709886,
 0.0087800, 0.2712976,
 0.0087900, 0.2716066,
 0.0088000, 0.2719156,
 0.0088100, 0.2722246,
 0.0088200, 0.2725335,
 0.0088300, 0.2728425,
 0.0088400, 0.2731515,
 0.0088500, 0.2734605,
 0.0088600, 0.2737695,
 0.0088700, 0.2740785,
 0.0088800, 0.2743875,
 0.0088900, 0.2746965,
 0.0089000, 0.2750055,
 0.0089100, 0.2753145,
 0.0089200, 0.2756235,
 0.0089300, 0.2759325,
 0.0089400, 0.2762415,
 0.0089500, 0.2765505,
 0.0089600, 0.2768595,
 0.0089700, 0.2771685,
 0.0089800, 0.2774775,
 0.0089900, 0.2777865,
 0.0090000, 0.2780955,
 0.0090100, 0.2784044,
 0.0090200, 0.2787134,
 0.0090300, 0.2790224,
 0.0090400, 0.2793314,
 0.0090500, 0.2796404,
 0.0090600, 0.2799494,
 0.0090700, 0.2802584,
 0.0090800, 0.2805674,
 0.0090900, 0.2808764,
 0.0091000, 0.2811854,
 0.0091100, 0.2814944,
 0.0091200, 0.2818034,
 0.0091300, 0.2821124,
 0.0091400, 0.2824214,
 0.0091500, 0.2827304,
 0.0091600, 0.2830394,
 0.0091700, 0.2833484,
 0.0091800, 0.2836574,
 0.0091900, 0.2839664,
 0.0092000, 0.2842754,
 0.0092100, 0.2845843,
 0.0092200, 0.2848933,
 0.0092300, 0.2852023,
 0.0092400, 0.2855113,
 0.0092500, 0.2858203,
 0.0092600, 0.2861293,
 0.0092700, 0.2864383,
 0.0092800, 0.2867473,
 0.0092900, 0.2870563,
 0.0093000, 0.2873653,
 0.0093100, 0.2876743,
 0.0093200, 0.2879833,
